id,jurisdiction_type_x,rechtbank,gerechtshof,appeal,crime_location,verdict_date_year,verdict_date_month,crime_date_month,crime_date_year,age,minor,criminal_organization,drug_type,jurisdiction_type_y,jeugdstrafrecht
ECLI-NL-RBGEL-2018-2135,['Strafrecht'],gelderland,,0,,2018,may,nov,2017,,0,0,"['hennep', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-GHSHE-2016-3124,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,rotterdam,2016,jul,jan,2012,,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBAMS-2015-5391,['Strafrecht'],amsterdam,,0,amsterdam,2015,aug,feb,2015,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHDHA-2014-2455,['Strafrecht'],rotterdam,den haag,1,,2014,jun,jun,2012,,0,1,['cocaine'],,0
ECLI-NL-RBMNE-2013-BZ7242,['Strafrecht'],midden-nederland,,0,,2013,feb,feb,2011,,0,1,['hennep'],,0
ECLI-NL-RBMAA-2007-BA3976,['Strafrecht'],maastricht,,0,,2007,mar,aug,2006,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBAMS-2013-1294,['Strafrecht'],amsterdam,amsterdam,1,,2013,jan,feb,2009,,0,1,['amfetamines/metamfetamines'],,0
ECLI-NL-RBDHA-2022-8021,['Strafrecht'],den haag,,0,,2022,jun,dec,2021,,0,0,"['mdma', 'mdea', 'xtc']",['Strafrecht'],1
ECLI-NL-RBMNE-2022-1226,['Strafrecht'],midden-nederland,,0,,2022,apr,sep,2021,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-GHSHE-2021-4292,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,maarheeze,2021,dec,jul,2020,23.0,0,0,"['heroine', 'hennep', 'mdma', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-GHARL-2021-3920,['Strafrecht'],midden-nederland,arnhem-leeuwarden,1,,2021,apr,mar,2018,,0,0,['hennep'],,0
ECLI-NL-RBROT-2021-2140,['Strafrecht'],rotterdam,,0,rotterdam,2021,mar,sep,2020,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2019-10416,['Strafrecht'],rotterdam,,0,,2019,dec,jun,2019,,0,0,['cocaine'],,0
ECLI-NL-RBGEL-2019-3821,['Strafrecht'],gelderland,,0,,2019,aug,nov,2018,,0,0,['hennep'],,0
ECLI-NL-GHAMS-2019-2913,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2019,jul,jun,2018,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBROT-2018-7019,['Strafrecht'],rotterdam,,0,,2018,aug,dec,2017,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2018-5571,['Strafrecht'],amsterdam,,0,,2018,aug,feb,2018,,0,0,"['cocaine', 'xtc']",,0
ECLI-NL-RBROT-2018-5609,['Strafrecht'],rotterdam,,0,,2018,jul,dec,2017,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2018-6182,['Strafrecht'],rotterdam,,0,,2018,jul,dec,2017,,0,0,['cocaine'],,0
ECLI-NL-GHSHE-2018-957,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,,2018,mar,jan,2015,,0,0,"['methanol', 'mdma', 'aceton', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-GHDHA-2018-390,['Strafrecht'],rotterdam,den haag,1,rotterdam,2018,feb,may,2016,,0,0,['hennep'],,0
ECLI-NL-GHAMS-2017-4260,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2017,oct,feb,2017,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBNNE-2015-6391,['Strafrecht'],noord-nederland,,0,,2015,nov,jul,2013,,0,1,['hennep'],,0
ECLI-NL-RBROT-2015-7594,['Strafrecht'],rotterdam,,0,,2015,oct,aug,2013,,0,0,['hennep'],,0
ECLI-NL-RBGEL-2015-4945,['Strafrecht'],gelderland,,0,zutphen,2015,jul,jan,2015,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-RBNNE-2014-1087,['Strafrecht'],noord-nederland,,0,,2014,mar,sep,2012,,0,0,['hennep'],,0
ECLI-NL-RBUTR-2012-BX6177,['Strafrecht'],utrecht,,0,,2012,aug,sep,2011,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHARN-2012-BW8233,['Strafrecht'],arnhem,,0,duiven,2012,jun,jan,2011,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2012-BV9533,['Strafrecht'],rotterdam,,0,,2012,feb,nov,2010,,0,0,['cocaine'],,0
ECLI-NL-RBASS-2011-BR0101,['Strafrecht'],assen,,0,coevorden,2011,jul,jul,2010,,0,0,"['hennep', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'ketamine']",,0
ECLI-NL-RBUTR-2011-BQ9846,['Strafrecht'],utrecht,,0,,2011,may,feb,2011,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBMAA-2009-BK0482,['Strafrecht'],maastricht,,0,kerkrade,2009,oct,jun,2009,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBUTR-2008-BE9165,['Strafrecht'],utrecht,,0,,2008,aug,feb,2008,,0,0,['cocaine'],,0
ECLI-NL-RBASS-2007-BB8799,['Strafrecht'],assen,,0,,2007,nov,jul,2007,,0,0,"['ghb', 'hennep', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-GHAMS-2002-AE7955,['Strafrecht'],verdachte,amsterdam,1,,2002,aug,feb,2000,,0,1,['cocaine'],,0
ECLI-NL-RBMID-2001-AB0465,['Strafrecht'],kennisgenomen,,0,,2001,mar,mar,2000,,0,1,['amfetamines/metamfetamines'],,0
ECLI-NL-RBZWB-2020-362,['Strafrecht'],zeeland-west-brabant,,0,breda,2020,jan,apr,2018,21.0,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-GHSHE-2019-4579,['Strafrecht'],zeeland-west-brabant,'s-hertogenbosch,1,,2019,dec,jun,2012,,0,1,"['hennep', 'gbl', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBNNE-2020-2517,['Strafrecht'],noord-nederland,,0,,2020,jul,jul,2019,,0,0,['cocaine'],,0
ECLI-NL-GHSHE-2017-1473,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,geldrop,2017,apr,apr,2013,,0,0,"['benzylmethylketon', 'amfetamines/metamfetamines', 'bmk']",,0
ECLI-NL-RBHAA-2007-BA9455,['Strafrecht'],haarlem,,0,,2007,jul,nov,2006,,0,1,"['cocaine', 'heroine']",,0
ECLI-NL-GHAMS-2021-3933,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2021,dec,aug,2017,,0,0,['mdma'],,0
ECLI-NL-RBROT-2021-4932,['Strafrecht'],rotterdam,,0,,2021,jun,feb,2020,,0,1,['cocaine'],,0
ECLI-NL-GHSHE-2020-3786,['Strafrecht'],zeeland-west-brabant,'s-hertogenbosch,1,zevenbergschen hoek,2020,oct,sep,2019,,0,0,['cocaine'],,0
ECLI-NL-OGEAC-2020-239,['Strafrecht; Penitentiair strafrecht'],,,0,,2020,apr,jul,2019,,0,0,['cocaine'],,0
ECLI-NL-RBOVE-2017-796,['Strafrecht'],overijssel,,0,,2017,feb,may,2016,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBAMS-2016-3387,['Strafrecht'],amsterdam,,0,,2016,jun,nov,2013,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBGEL-2015-6266,['Strafrecht'],gelderland,,0,,2015,oct,sep,2014,,0,0,['ghb'],,0
ECLI-NL-GHSGR-2011-BR2035,['Strafrecht'],rotterdam,'s-gravenhage,1,rotterdam,2011,apr,feb,2008,,0,0,"['hasjiesj', 'heroine', 'hennep']",,0
ECLI-NL-RBUTR-2009-BH3328,['Strafrecht'],utrecht,,0,,2009,feb,mar,2008,,0,0,['hennep'],,0
ECLI-NL-RBBRE-2008-BR0125,['Strafrecht'],breda,,0,,2008,mar,mar,2006,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBROT-2006-AY6629,['Strafrecht'],rotterdam,,0,,2006,aug,may,2000,23.0,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBDHA-2022-9039,['Strafrecht'],den haag,,0,,2022,sep,jul,2022,19.0,0,0,['cocaine'],['Strafrecht'],1
ECLI-NL-RBNNE-2020-3582,['Strafrecht'],noord-nederland,,0,,2020,oct,mar,2020,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBZWB-2019-239,['Strafrecht'],zeeland-west-brabant,,0,,2019,jan,oct,2014,,0,0,"['cocaine', 'gbl']",,0
ECLI-NL-PHR-2018-507,['Strafrecht'],beraadslaagd,’s-hertogenbosch,1,,2018,apr,oct,2014,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBOVE-2015-4713,['Strafrecht'],overijssel,,0,,2015,may,dec,2014,,0,0,['cocaine'],,0
ECLI-NL-RBMAA-2011-BU5663,['Strafrecht'],maastricht,,0,,2011,nov,may,2011,,0,0,['hennep'],,0
ECLI-NL-RBALK-2010-BO2616,['Strafrecht'],alkmaar,,0,blokker,2010,jun,feb,2010,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2012-BV6451,['Strafrecht'],haarlem,amsterdam,1,,2012,feb,nov,2007,,0,0,"['cocaine', 'fenacetine']",,0
ECLI-NL-GHAMS-2011-BQ9404,['Strafrecht'],haarlem,amsterdam,1,,2011,jun,aug,2008,,0,1,['cocaine'],,0
ECLI-NL-GHAMS-2015-528,['Strafrecht'],amsterdam,amsterdam,1,,2015,feb,nov,2010,,0,1,"['cocaine', 'mdma', 'hennep', 'xtc']",,0
ECLI-NL-RBAMS-2012-BX9129,['Strafrecht'],amsterdam,,0,,2012,oct,dec,1995,,0,1,['hasjiesj'],,0
ECLI-NL-RBDHA-2023-379,['Strafrecht'],den haag,,0,,2023,jan,aug,2022,,0,0,"['cocaine', 'fenacetine', 'heroine']",,0
ECLI-NL-GHARL-2022-6602,['Strafrecht'],noord-nederland,arnhem-leeuwarden,1,,2022,jul,nov,2014,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBAMS-2022-4037,['Strafrecht'],amsterdam,,0,,2022,jul,jan,2022,,0,0,"['methadon', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBLIM-2021-2385,['Strafrecht'],limburg,,0,geleen,2021,mar,aug,2020,,0,0,['cocaine'],,0
ECLI-NL-RBLIM-2020-9779,['Strafrecht'],limburg,,0,,2020,dec,apr,2019,,0,0,['hennep'],,0
ECLI-NL-GHARL-2018-1757,['Strafrecht'],overijssel,21,1,,2018,feb,aug,2014,,0,0,"['amfetamines/metamfetamines', 'bmk']",,0
ECLI-NL-RBGEL-2017-3281,['Strafrecht'],gelderland,,0,,2017,jun,apr,2015,,0,0,"['cocaine', 'ghb']",,0
ECLI-NL-RBROT-2016-2415,['Strafrecht'],rotterdam,,0,,2016,mar,mar,2013,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBSHE-2009-BJ3681,['Strafrecht'],'s-hertogenbosch,,0,,2009,jul,nov,2008,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2008-BG0235,['Strafrecht'],rotterdam,,0,rotterdam,2008,oct,apr,2007,23.0,0,0,['heroine'],,0
ECLI-NL-RBZLY-2011-BQ7278,['Strafrecht'],zwolle-lelystad,,0,,2011,jun,jun,2010,,0,0,['cocaine'],,0
ECLI-NL-RBZWB-2021-1315,['Strafrecht'],zeeland-west-brabant,,0,,2021,mar,jun,2020,,0,0,['cocaine'],,0
ECLI-NL-RBOVE-2016-131,['Strafrecht'],overijssel,,0,,2016,jan,feb,2013,,0,0,['hennep'],,0
ECLI-NL-RBHAA-2012-BX4287,['Strafrecht'],haarlem,,0,,2012,aug,nov,2009,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-GHARL-2022-9047,['Strafrecht; Strafprocesrecht'],midden-nederland,arnhem-leeuwarden,1,,2022,oct,apr,2016,,0,0,['hennep'],,0
ECLI-NL-RBZWB-2022-1467,['Strafrecht'],zeeland-west-brabant,,0,,2022,mar,jul,2021,,0,0,['cocaine'],,0
ECLI-NL-GHARL-2021-4254,['Strafrecht'],noord-nederland,arnhem-leeuwarden,1,,2021,may,jan,2014,,0,0,"['hennep', 'xtc']",,0
ECLI-NL-RBAMS-2020-6339,['Strafrecht'],amsterdam,,0,,2020,dec,jul,2004,,0,0,['heroine'],,0
ECLI-NL-RBGEL-2017-6602,['Strafrecht'],gelderland,,0,arnhem,2017,dec,aug,2017,,0,0,['heroine'],,0
ECLI-NL-RBHAA-2006-AY5759,['Strafrecht'],haarlem,,0,,2006,jul,jun,2005,,0,0,"['cocaine', 'hasjiesj', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-GHARN-2006-AV4248,['Strafrecht'],zwolle,arnhem,1,,2006,feb,sep,2003,,0,1,"['cocaine', 'hennep']",,0
ECLI-NL-RBAMS-2022-5991,['Strafrecht'],amsterdam,,0,,2022,oct,sep,2021,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBMNE-2022-3499,['Strafrecht'],midden-nederland,,0,huizen,2022,aug,oct,2017,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-GHAMS-2021-1608,['Strafrecht'],amsterdam,amsterdam,1,,2021,may,oct,2015,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNHO-2020-4793,['Strafrecht'],noord-holland,,0,,2020,may,nov,2019,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2020-1758,['Strafrecht; Strafprocesrecht'],amsterdam,,0,,2020,mar,mar,2020,19.0,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-GHDHA-2019-2364,['Strafrecht'],rotterdam,den haag,1,,2019,sep,jan,2015,20.0,0,0,"['cocaine', 'ghb', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-GHSHE-2019-2503,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,maarheeze,2019,may,apr,2016,,0,0,"['hasjiesj', 'ghb']",,0
ECLI-NL-RBNHO-2017-7039,['Strafrecht'],kennisgenomen,,0,noordbeemster,2017,aug,dec,2016,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBAMS-2017-5704,['Strafrecht'],amsterdam,,0,,2017,aug,jul,2017,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBAMS-2017-1080,['Strafrecht'],amsterdam,,0,amsterdam,2017,feb,nov,2016,,0,0,['cocaine'],,0
ECLI-NL-RBOBR-2017-776,['Strafrecht'],oost-brabant,,0,,2017,feb,feb,2017,,0,0,"['mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBROT-2016-7671,['Strafrecht'],rotterdam,,0,,2016,sep,oct,2013,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2016-5097,['Strafrecht'],rotterdam,,0,,2016,jul,jun,2015,,0,0,['heroine'],,0
ECLI-NL-RBNHO-2015-6009,['Strafrecht'],noord-holland,,0,,2015,jul,mar,2015,,0,0,['cocaine'],,0
ECLI-NL-RBZWB-2014-2230,['Strafrecht'],zeeland-west-brabant,,0,,2014,mar,jun,2012,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNHO-2013-13006,['Strafrecht'],noord-holland,,0,,2013,dec,nov,2013,,0,0,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-RBHAA-2011-BU8286,['Strafrecht'],haarlem,,0,,2011,nov,may,2011,,0,0,['cocaine'],,0
ECLI-NL-RBMAA-2011-BR2865,['Strafrecht'],maastricht,,0,,2011,jun,feb,2011,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBZUT-2010-BN7835,['Strafrecht'],zutphen,,0,warnsveld,2010,sep,sep,2009,,0,0,['cocaine'],,0
ECLI-NL-RBALK-2009-BK4142,['Strafrecht'],alkmaar,,0,,2009,jun,oct,2005,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'hennep', 'xtc']",,0
ECLI-NL-PHR-2009-BI0541,['Strafrecht'],,arnhem,1,,2009,jun,feb,2008,,0,0,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-RBROE-2009-BI0369,['Strafrecht'],roermond,thans,1,,2009,apr,dec,2008,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBALK-2009-BH5555,['Strafrecht'],alkmaar,,0,,2009,mar,nov,2007,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBSHE-2008-BC3149,['Strafrecht'],'s-hertogenbosch,’s-hertogenbosch,1,,2008,jan,sep,2007,,0,0,"['methanol', 'mdma', 'aceton', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBOVE-2017-1711,['Strafrecht'],overijssel,,0,,2017,apr,mar,2014,21.0,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBNHO-2019-6071,['Strafrecht'],noord-holland,,0,,2019,jul,jul,2016,,0,0,['xtc'],,0
ECLI-NL-RBDHA-2020-11330,['Strafrecht'],den haag,,0,,2020,nov,aug,2020,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2019-4933,['Strafrecht'],noord-nederland,,0,,2019,nov,mar,2017,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBGEL-2023-168,['Strafrecht'],gelderland,,0,,2023,jan,may,2019,,0,0,"['methanol', 'benzylmethylketon', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBZWB-2022-6262,['Strafrecht'],zeeland-west-brabant,,0,,2022,oct,feb,2020,,0,1,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBAMS-2019-3750,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2019,apr,jul,2018,,0,0,"['cocaine', 'fenacetine', 'heroine', 'coffeïne']",,0
ECLI-NL-RBOVE-2018-3529,['Strafrecht'],overijssel,,0,,2018,sep,sep,2018,,0,0,['hennep'],,0
ECLI-NL-PHR-2014-1420,['Strafrecht'],opgelegde,'s-gravenhage,1,,2014,may,dec,2009,,0,0,['cocaine'],,0
ECLI-NL-GHSGR-2010-BM8454,['Strafrecht'],rotterdam,'s-gravenhage,1,,2010,jun,jun,2006,,0,0,"['cocaine', 'ghb', 'mdma', 'xtc']",,0
ECLI-NL-RBOVE-2021-4017,['Strafrecht'],overijssel,,0,,2021,oct,oct,2021,,0,0,"['heroine', 'hennep', 'crack', 'hasjiesj', 'cocaine']",,0
ECLI-NL-GHDHA-2020-1841,['Strafrecht'],rotterdam,den haag,1,rotterdam,2020,oct,apr,2015,,0,1,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-GHDHA-2021-498,['Strafrecht'],den haag,den haag,1,,2021,mar,sep,2017,,0,1,['hennep'],,0
ECLI-NL-RBOVE-2014-891,['Strafrecht'],overijssel,arnhem-leeuwarden,1,,2014,feb,oct,2009,,0,1,"['diacetylmorfine', 'heroine', 'hennep', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBOBR-2014-5406,['Strafrecht'],oost-brabant,,0,,2014,sep,nov,2013,,0,1,"['pmk', 'methanol', 'mdma', 'benzylmethylketon', 'aceton', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-PHR-2020-861,['Strafrecht'],hof,arnhem-leeuwarden,1,,2020,jun,mar,1993,19.0,0,1,"['cocaine', 'hasjiesj', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-GHAMS-2009-BI6135,['Strafrecht'],haarlem,te,1,,2009,mar,nov,2006,,0,1,"['diacetylmorfine', 'heroine', 'mdma', 'xtc', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBOVE-2022-759,['Strafrecht'],overijssel,,0,,2022,mar,feb,2022,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBROT-2020-8989,['Strafrecht'],rotterdam,,0,spijkenisse,2020,oct,jun,2020,,0,0,['ghb'],,0
ECLI-NL-RBMNE-2019-2074,['Strafrecht; Materieel strafrecht'],midden-nederland,,0,bus,2019,may,oct,2018,23.0,0,0,"['hasjiesj', 'mdma', 'hennep']",,0
ECLI-NL-PHR-2020-139,['Strafrecht'],amsterdam,amsterdam,1,,2020,feb,jul,2013,,0,0,"['cocaine', 'hasjiesj', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-GHAMS-2019-5166,['Strafrecht'],noord-holland,amsterdam,1,,2019,oct,sep,2015,,0,1,['cocaine'],,0
ECLI-NL-RBZWB-2016-7362,['Strafrecht'],zeeland-west-brabant,,0,,2016,nov,may,2014,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNNE-2018-5241,['Strafrecht'],noord-nederland,,0,,2018,dec,dec,2015,,0,0,"['lidocaïne', 'hennep', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBROT-2021-10853,['Strafrecht'],rotterdam,,0,,2021,nov,mar,2021,,0,0,['heroine'],,0
ECLI-NL-RBZUT-2010-BM3556,['Strafrecht'],zutphen,,0,,2010,may,apr,2010,,0,0,['cocaine'],,0
ECLI-NL-RBARN-2008-BD7983,['Strafrecht'],arnhem,arnhem,1,,2008,jul,aug,2007,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-GHAMS-2022-975,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2022,mar,aug,2020,18.0,0,0,"['cocaine', 'heroine']",['Strafrecht'],1
ECLI-NL-RBZWB-2021-1316,['Strafrecht'],zeeland-west-brabant,,0,,2021,mar,jun,2020,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2019-550,['Strafrecht'],amsterdam,,0,,2019,jan,mar,2016,,0,0,['cocaine'],,0
ECLI-NL-RBGEL-2018-3807,['Strafrecht'],gelderland,,0,,2018,sep,jan,2014,,0,0,"['hennep', 'mdma', 'tenamfetamine', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-RBASS-2012-BV6602,['Strafrecht'],assen,,0,,2012,feb,oct,2011,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBDHA-2022-11144,['Strafrecht'],den haag,,0,,2022,nov,aug,2022,21.0,0,0,['cocaine'],['Strafrecht'],1
ECLI-NL-RBAMS-2021-7032,['Strafrecht'],amsterdam,,0,diemen,2021,nov,jul,2021,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2021-7934,['Strafrecht'],rotterdam,,0,,2021,aug,apr,2021,,0,0,['heroine'],,0
ECLI-NL-RBAMS-2021-3922,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2021,jul,apr,2021,,0,0,['cocaine'],,0
ECLI-NL-RBNHO-2020-5984,['Strafrecht'],noord-holland,,0,zaandam,2020,aug,apr,2020,,0,0,['heroine'],,0
ECLI-NL-RBROT-2020-7070,['Strafrecht'],rotterdam,,0,rotterdam,2020,aug,feb,2020,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBAMS-2020-3848,['Strafrecht'],amsterdam,,0,amsterdam,2020,may,feb,2020,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'methadon', 'heroine']",,0
ECLI-NL-RBNNE-2019-3919,['Strafrecht'],noord-nederland,,0,leeuwarden,2019,sep,apr,2019,,0,0,"['mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBROT-2018-5967,['Strafrecht'],rotterdam,,0,,2018,jun,mar,2017,,0,0,['hennep'],['Strafrecht'],1
ECLI-NL-RBNNE-2018-1443,['Strafrecht'],noord-nederland,,0,hoogeveen,2018,apr,jan,2016,21.0,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-GHDHA-2017-3902,['Strafrecht'],rotterdam,den haag,1,bergen,2017,dec,aug,2013,,0,0,['hennep'],,0
ECLI-NL-RBROT-2015-9364,['Strafrecht'],rotterdam,,0,,2015,nov,dec,2014,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBUTR-2012-BY2609,['Strafrecht'],utrecht,,0,,2012,nov,feb,2012,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBZUT-2012-BY0880,['Strafrecht'],zutphen,,0,apeldoorn,2012,oct,may,2012,,0,0,['cocaine'],,0
ECLI-NL-RBUTR-2011-BV6454,['Strafrecht'],utrecht,,0,,2011,nov,oct,2010,,0,0,"['amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBMAA-2010-BL7365,['Strafrecht'],maastricht,,0,,2010,mar,sep,2009,,0,0,"['amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBSGR-2008-BG3879,['Strafrecht'],'s-gravenhage,,0,leg,2008,nov,aug,2008,22.0,0,0,['xtc'],,0
ECLI-NL-RBROT-2008-BC7442,['Strafrecht'],rotterdam,,0,,2008,mar,mar,2007,,0,0,['cocaine'],,0
ECLI-NL-RBGEL-2017-6186,['Strafrecht'],gelderland,,0,putten,2017,dec,jun,2017,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBDHA-2022-12281,['Strafrecht'],den haag,,0,,2022,nov,oct,2021,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHDHA-2015-37,['Strafrecht'],dordrecht,den haag,1,zwijndrecht,2015,jan,may,2011,,0,0,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBNHO-2022-11330,['Strafrecht'],noord-holland,amsterdam,1,,2022,dec,jun,2018,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBAMS-2022-4931,['Strafrecht'],amsterdam,,0,,2022,aug,jun,2021,19.0,0,0,['crack'],['Strafrecht'],1
ECLI-NL-RBOBR-2018-1469,['Strafrecht'],oost-brabant,,0,,2018,mar,mar,2018,,0,1,"['codeine', 'heroine']",,0
ECLI-NL-RBNNE-2017-2245,['Strafrecht'],noord-nederland,,0,,2017,jun,mar,2017,,0,0,"['cocaine', 'mdma', 'hasjiesj']",,0
ECLI-NL-RBNNE-2016-436,['Strafrecht'],noord-nederland,,0,,2016,feb,oct,2015,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-GHDHA-2013-BZ4236,['Strafrecht'],rotterdam,den haag,1,rotterdam,2013,mar,may,2010,,0,0,['cocaine'],,0
ECLI-NL-GHSHE-2021-2821,['Strafrecht'],limburg,'s-hertogenbosch,1,,2021,feb,sep,2018,,0,0,"['cocaine', 'ghb']",,0
ECLI-NL-RBDHA-2020-1742,['Strafrecht'],den haag,afgedaan.,1,,2020,feb,jan,2018,,0,1,"['lidocaïne', 'heroine', 'hennep', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-OGEAM-2019-33,['Strafrecht'],,,0,sint maarten,2019,jun,dec,2016,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBNNE-2020-3893,['Strafrecht'],noord-nederland,,0,,2020,nov,jan,2018,,0,1,"['cocaine', 'ghb', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBLIM-2019-6318,['Strafrecht'],limburg,leeuwarden,1,,2019,jul,dec,2018,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2003-AF6969,['Strafrecht'],utrecht,amsterdam,1,,2003,feb,mar,2001,,0,1,"['mdma', 'mdma/xtc', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
